,ant,x,y
67305,448,,
67306,448,,
67307,448,,
67308,448,,
67309,449,,
67310,449,,
67311,449,,
67312,449,,
67313,449,,
67314,449,,
67315,449,,
67316,449,,
67317,449,,
67318,449,,
67319,449,,
67320,449,,
67321,449,,
67322,449,,
67323,449,,
67324,449,,
67325,449,,
67326,449,,
67327,449,,
67328,449,,
67329,449,,
67330,449,,
67331,449,,
67332,449,,
67333,449,,
67334,449,,
67335,449,,
67336,449,,
67337,449,,
67338,449,,
67339,449,,
67340,449,,
67341,449,,
67342,449,,
67343,449,,
67344,449,,
67345,449,,
67346,449,,
67347,449,,
67348,449,,
67349,449,,
67350,449,,
67351,449,,
67352,449,,
67353,449,,
67354,449,,
67355,449,,
67356,449,,
67357,449,,
67358,449,,
67359,449,,
67360,449,,
67361,449,,
67362,449,,
67363,449,,
67364,449,,
67365,449,,
67366,449,,
67367,449,,
67368,449,,
67369,449,,
67370,449,,
67371,449,,
67372,449,,
67373,449,,
67374,449,,
67375,449,,
67376,449,,
67377,449,,
67378,449,,
67379,449,,
67380,449,,
67381,449,,
67382,449,,
67383,449,,
67384,449,,
67385,449,,
67386,449,,
67387,449,,
67388,449,,
67389,449,,
67390,449,,
67391,454,,
67392,454,,
67393,454,,
67394,454,,
67395,454,,
67396,454,,
67397,454,,
67398,454,,
67399,454,,
67400,454,,
67401,454,,
67402,454,,
67403,454,,
67404,454,,
67405,454,,
67406,454,,
67407,454,,
67408,454,,
67409,454,,
67410,454,,
67411,454,,
67412,454,,
67413,454,,
67414,454,,
67415,454,,
67416,454,,
67417,454,,
67418,454,,
67419,454,,
67420,454,,
67421,454,,
67422,454,,
67423,454,,
67424,454,,
67425,454,,
67426,454,,
67427,454,,
67428,454,,
67429,454,,
67430,454,,
67431,454,,
67432,454,,
67433,454,,
67434,454,,
67435,454,,
67436,454,,
67437,454,,
67438,454,,
67439,454,,
67440,454,,
67441,454,,
67442,454,,
67443,454,,
67444,454,,
67445,454,,
67446,454,,
67447,454,,
67448,454,,
67449,454,,
67450,454,,
67451,454,,
67452,454,,
67453,455,,
67454,455,,
67455,455,,
67456,455,,
67457,455,,
67458,455,,
67459,455,,
67460,455,,
67461,455,,
67462,455,,
67463,455,,
67464,455,,
67465,455,,
67466,455,,
67467,455,,
67468,455,,
67469,455,,
67470,455,,
67471,455,,
67472,455,,
67473,455,,
67474,455,,
67475,455,,
67476,455,,
67477,455,,
67478,455,,
67479,455,,
67480,455,,
67481,455,,
67482,455,,
67483,455,,
67484,455,,
67485,455,,
67486,455,,
67487,455,,
67488,455,,
67489,455,,
67490,455,,
67491,455,,
67492,455,,
67493,455,,
67494,455,,
67495,455,,
67496,455,,
67497,455,,
67498,455,,
67499,455,,
67500,455,,
67501,455,,
67502,455,,
67503,455,,
67504,455,,
67505,455,,
67506,456,,
67507,456,,
67508,456,,
67509,456,,
67510,456,,
67511,456,,
67512,456,,
67513,456,,
67514,456,,
67515,456,,
67516,456,,
67517,456,,
67518,456,,
67519,456,,
67520,456,,
67521,456,,
67522,456,,
67523,456,,
67524,456,,
67525,456,,
67526,456,,
67527,456,,
67528,456,,
67529,456,,
67530,456,,
67531,456,,
67532,456,,
67533,456,,
67534,456,,
67535,456,,
67536,456,,
67537,456,,
67538,456,,
67539,456,,
67540,456,,
67541,456,,
67542,456,,
67543,456,,
67544,456,,
67545,456,,
67546,456,,
67547,456,,
67548,456,,
67549,456,,
67550,456,,
67551,456,,
67552,456,,
67553,456,,
67554,456,,
67555,456,,
67556,456,,
67557,456,,
67558,456,,
67559,456,,
67560,456,,
67561,456,,
67562,456,,
67563,456,,
67564,456,,
67565,456,,
67566,456,,
67567,456,,
67568,456,,
67569,456,,
67570,456,,
67571,456,,
67572,456,,
67573,456,,
67574,456,,
67575,456,,
67576,456,,
67577,456,,
67578,456,,
67579,456,,
67580,456,,
67581,456,,
67582,456,,
67583,456,,
67584,456,,
67585,456,,
67586,456,,
67587,456,,
67588,456,,
67589,456,,
67590,456,,
67591,456,,
67592,456,,
67593,456,,
67594,456,,
67595,456,,
67596,456,,
67597,456,,
67598,456,,
67599,456,,
67600,456,,
67601,456,,
67602,456,,
67603,456,,
67604,456,,
67605,456,,
67606,456,,
67607,456,,
67608,456,,
67609,456,,
67610,456,,
67611,456,,
67612,456,,
67613,456,,
67614,456,,
67615,456,,
67616,456,,
67617,456,,
67618,456,,
67619,456,,
67620,456,,
67621,456,,
67622,456,,
67623,456,,
67624,456,,
67625,456,,
67626,456,,
67627,456,,
67628,456,,
67629,456,,
67630,456,,
67631,456,,
67632,456,,
67633,456,,
67634,456,,
67635,456,,
67636,456,,
67637,456,,
67638,456,,
67639,456,,
67640,456,,
67641,456,,
67642,456,,
67643,456,,
67644,456,,
67645,456,,
67646,456,,
67647,456,,
67648,456,,
67649,456,,
67650,456,,
67651,456,,
67652,456,,
67653,456,,
67654,456,,
67655,456,,
67656,456,,
67657,456,,
67658,456,,
67659,456,,
67660,456,,
67661,456,,
67662,456,,
67663,456,,
67664,456,,
67665,456,,
67666,456,,
67667,456,,
67668,456,,
67669,456,,
67670,456,,
67671,456,,
67672,456,,
67673,456,,
67674,456,,
67675,456,,
67676,456,,
67677,456,,
67678,456,,
67679,456,,
67680,456,,
67681,456,,
67682,456,,
67683,456,,
67684,456,,
67685,456,,
67686,456,,
67687,456,,
67688,456,,
67689,456,,
67690,456,,
67691,456,,
67692,456,,
67693,457,,
67694,457,,
67695,457,,
67696,457,,
67697,457,,
67698,457,,
67699,457,,
67700,457,,
67701,457,,
67702,457,,
67703,457,,
67704,457,,
67705,457,,
67706,457,,
67707,457,,
67708,457,,
67709,457,,
67710,457,,
67711,457,,
67712,457,,
67713,457,,
67714,457,,
67715,457,,
67716,457,,
67717,457,,
67718,457,,
67719,457,,
67720,457,,
67721,457,,
67722,457,,
67723,457,,
67724,457,,
67725,457,,
67726,457,,
67727,457,,
67728,457,,
67729,457,,
67730,457,,
67731,457,,
67732,457,,
67733,457,,
67734,457,,
67735,457,,
67736,457,,
67737,457,,
67738,457,,
67739,457,,
67740,457,,
67741,457,,
67742,457,,
67743,457,,
67744,457,,
67745,457,,
67746,457,,
67747,457,,
67748,457,,
67749,457,,
67750,457,,
67751,458,,
67752,458,,
67753,458,,
67754,458,,
67755,458,,
67756,458,,
67757,458,,
67758,458,,
67759,458,,
67760,458,,
67761,458,,
67762,458,,
67763,458,,
67764,458,,
67765,458,,
67766,458,,
67767,458,,
67768,458,,
67769,458,,
67770,458,,
67771,458,,
67772,458,,
67773,458,,
67774,458,,
67775,458,,
67776,458,,
67777,458,,
67778,458,,
67779,458,,
67780,458,,
67781,458,,
67782,458,,
67783,458,,
67784,458,,
67785,458,,
67786,458,,
67787,458,,
67788,458,,
67789,458,,
67790,458,,
67791,458,,
67792,458,,
67793,458,,
67794,458,,
67795,458,,
67796,458,,
67797,458,,
67798,458,,
67799,458,,
67800,458,,
67801,458,,
67802,458,,
67803,458,,
67804,458,,
67805,458,,
67806,458,,
67807,458,,
67808,458,,
67809,458,,
67810,458,,
67811,458,,
67812,458,,
67813,458,,
67814,458,,
67815,458,,
67816,458,,
67817,458,,
67818,458,,
67819,458,,
67820,458,,
67821,458,,
67822,458,,
67823,458,,
67824,459,,
67825,459,,
67826,459,,
67827,459,,
67828,459,,
67829,459,,
67830,459,,
67831,459,,
67832,459,,
67833,459,,
67834,459,,
67835,459,,
67836,459,,
67837,459,,
67838,459,,
67839,459,,
67840,459,,
67841,459,,
67842,459,,
67843,459,,
67844,459,,
67845,459,,
67846,459,,
67847,459,,
67848,459,,
67849,459,,
67850,459,,
67851,459,,
67852,459,,
67853,459,,
67854,459,,
67855,459,,
67856,459,,
67857,459,,
67858,459,,
67859,459,,
67860,459,,
67861,459,,
67862,459,,
67863,459,,
67864,459,,
67865,459,,
67866,459,,
67867,459,,
67868,459,,
67869,459,,
67870,459,,
67871,459,,
67872,459,,
67873,459,,
67874,459,,
67875,459,,
67876,459,,
67877,459,,
67878,459,,
67879,459,,
67880,459,,
67881,459,,
67882,459,,
67883,459,,
67884,459,,
67885,459,,
67886,459,,
67887,459,,
67888,459,,
67889,459,,
67890,459,,
67891,459,,
67892,459,,
67893,459,,
67894,459,,
67895,459,,
67896,459,,
67897,459,,
67898,459,,
67899,459,,
67900,459,,
67901,459,,
67902,459,,
67903,459,,
67904,460,,
67905,460,,
67906,460,,
67907,460,,
67908,460,,
67909,460,,
67910,460,,
67911,460,,
67912,460,,
67913,460,,
67914,460,,
67915,460,,
67916,460,,
67917,460,,
67918,460,,
67919,460,,
67920,460,,
67921,460,,
67922,460,,
67923,460,,
67924,460,,
67925,460,,
67926,460,,
67927,460,,
67928,460,,
67929,460,,
67930,460,,
67931,460,,
67932,460,,
67933,460,,
67934,460,,
67935,460,,
67936,460,,
67937,460,,
67938,460,,
67939,460,,
67940,460,,
67941,460,,
67942,460,,
67943,460,,
67944,460,,
67945,460,,
67946,460,,
67947,460,,
67948,460,,
67949,460,,
67950,460,,
67951,460,,
67952,460,,
67953,460,,
67954,460,,
67955,460,,
67956,460,,
67957,460,,
67958,460,,
67959,460,,
67960,460,,
67961,460,,
67962,460,,
67963,460,,
67964,460,,
67965,460,,
67966,460,,
67967,460,,
67968,460,,
67969,460,,
67970,460,,
67971,460,,
67972,460,,
67973,460,,
67974,460,,
67975,460,,
67976,460,,
67977,460,,
67978,460,,
67979,460,,
67980,460,,
67981,460,,
67982,460,,
67983,460,,
67984,460,,
67985,460,,
67986,460,,
67987,460,,
67988,460,,
67989,460,,
67990,460,,
67991,460,,
67992,460,,
67993,460,,
67994,462,,
67995,462,,
67996,462,,
67997,462,,
67998,462,,
67999,462,,
68000,462,,
68001,462,,
68002,462,,
68003,462,,
68004,462,,
68005,462,,
68006,462,,
68007,462,,
68008,462,,
68009,462,,
68010,462,,
68011,462,,
68012,462,,
68013,462,,
68014,462,,
68015,462,,
68016,462,,
68017,462,,
68018,462,,
68019,462,,
68020,462,,
68021,462,,
68022,462,,
68023,462,,
68024,462,,
68025,462,,
68026,462,,
68027,462,,
68028,462,,
68029,462,,
68030,462,,
68031,462,,
68032,462,,
68033,462,,
68034,462,,
68035,462,,
68036,462,,
68037,462,,
68038,462,,
68039,462,,
68040,462,,
68041,462,,
68042,462,,
68043,462,,
68044,462,,
68045,462,,
68046,462,,
68047,462,,
68048,462,,
68049,462,,
68050,462,,
68051,462,,
68052,462,,
68053,462,,
68054,462,,
68055,462,,
68056,462,,
68057,462,,
68058,462,,
68059,462,,
68060,462,,
68061,462,,
68062,462,,
68063,462,,
68064,462,,
68065,462,,
68066,462,,
68067,462,,
68068,462,,
68069,462,,
68070,462,,
68071,462,,
68072,462,,
68073,462,,
68074,462,,
68075,462,,
68076,462,,
68077,462,,
68078,462,,
68079,462,,
68080,462,,
68081,462,,
68082,462,,
68083,462,,
68084,462,,
68085,462,,
68086,462,,
68087,462,,
68088,462,,
68089,462,,
68090,462,,
68091,462,,
68092,462,,
68093,462,,
68094,462,,
68095,462,,
68096,462,,
68097,462,,
68098,462,,
68099,462,,
68100,462,,
68101,462,,
68102,462,,
68103,462,,
68104,462,,
68105,462,,
68106,462,,
68107,462,,
68108,462,,
68109,463,,
68110,463,,
68111,463,,
68112,463,,
68113,463,,
68114,463,,
68115,463,,
68116,463,,
68117,463,,
68118,463,,
68119,463,,
68120,463,,
68121,463,,
68122,463,,
68123,463,,
68124,463,,
68125,463,,
68126,463,,
68127,463,,
68128,463,,
68129,463,,
68130,463,,
68131,463,,
68132,463,,
68133,463,,
68134,463,,
68135,463,,
68136,463,,
68137,463,,
68138,463,,
68139,463,,
68140,463,,
68141,463,,
68142,463,,
68143,463,,
68144,463,,
68145,463,,
68146,463,,
68147,463,,
68148,463,,
68149,463,,
68150,463,,
68151,463,,
68152,463,,
68153,463,,
68154,463,,
68155,463,,
68156,463,,
68157,463,,
68158,463,,
68159,463,,
68160,463,,
68161,463,,
68162,463,,
68163,463,,
68164,463,,
68165,463,,
68166,463,,
68167,463,,
68168,463,,
68169,463,,
68170,463,,
68171,463,,
68172,463,,
68173,463,,
68174,463,,
68175,463,,
68176,463,,
68177,463,,
68178,463,,
68179,464,,
68180,464,,
68181,464,,
68182,464,,
68183,464,,
68184,464,,
68185,464,,
68186,464,,
68187,464,,
68188,464,,
68189,464,,
68190,464,,
68191,464,,
68192,464,,
68193,464,,
68194,464,,
68195,464,,
68196,464,,
68197,464,,
68198,464,,
68199,464,,
68200,464,,
68201,464,,
68202,464,,
68203,464,,
68204,464,,
68205,464,,
68206,464,,
68207,464,,
68208,464,,
68209,464,,
68210,464,,
68211,464,,
68212,464,,
68213,464,,
68214,464,,
68215,464,,
68216,464,,
68217,464,,
68218,464,,
68219,464,,
68220,464,,
68221,464,,
68222,464,,
68223,464,,
68224,464,,
68225,464,,
68226,464,,
68227,464,,
68228,464,,
68229,464,,
68230,464,,
68231,464,,
68232,464,,
68233,464,,
68234,464,,
68235,464,,
68236,464,,
68237,464,,
68238,464,,
68239,464,,
68240,464,,
68241,464,,
68242,464,,
68243,464,,
68244,464,,
68245,464,,
68246,464,,
68247,466,,
68248,466,,
68249,466,,
68250,466,,
68251,466,,
68252,466,,
68253,466,,
68254,466,,
68255,466,,
68256,466,,
68257,466,,
68258,466,,
68259,466,,
68260,466,,
68261,466,,
68262,466,,
68263,466,,
68264,466,,
68265,466,,
68266,466,,
68267,466,,
68268,466,,
68269,466,,
68270,466,,
68271,466,,
68272,467,,
68273,467,,
68274,467,,
68275,467,,
68276,467,,
68277,467,,
68278,467,,
68279,467,,
68280,467,,
68281,467,,
68282,467,,
68283,467,,
68284,467,,
68285,467,,
68286,467,,
68287,467,,
68288,467,,
68289,467,,
68290,467,,
68291,467,,
68292,467,,
68293,467,,
68294,467,,
68295,467,,
68296,467,,
68297,467,,
68298,467,,
68299,467,,
68300,467,,
68301,467,,
68302,467,,
68303,467,,
68304,467,,
68305,467,,
68306,467,,
68307,467,,
68308,467,,
68309,467,,
68310,467,,
68311,467,,
68312,467,,
68313,467,,
68314,467,,
68315,467,,
68316,467,,
68317,467,,
68318,467,,
68319,467,,
68320,467,,
68321,467,,
68322,467,,
68323,467,,
68324,467,,
68325,467,,
68326,467,,
68327,467,,
68328,467,,
68329,467,,
68330,467,,
68331,467,,
68332,467,,
68333,467,,
68334,467,,
68335,467,,
68336,467,,
68337,467,,
68338,467,,
68339,467,,
68340,467,,
68341,467,,
68342,467,,
68343,467,,
68344,467,,
68345,467,,
68346,467,,
68347,467,,
68348,467,,
68349,467,,
68350,467,,
68351,467,,
68352,467,,
68353,467,,
68354,467,,
68355,467,,
68356,467,,
68357,467,,
68358,467,,
68359,467,,
68360,467,,
68361,467,,
68362,467,,
68363,467,,
68364,467,,
68365,467,,
68366,467,,
68367,467,,
68368,467,,
68369,467,,
68370,467,,
68371,467,,
68372,467,,
68373,467,,
68374,467,,
68375,467,,
68376,467,,
68377,467,,
68378,467,,
68379,467,,
68380,467,,
68381,467,,
68382,467,,
68383,467,,
68384,467,,
68385,467,,
68386,467,,
68387,467,,
68388,467,,
68389,467,,
68390,467,,
68391,467,,
68392,467,,
68393,467,,
68394,467,,
68395,467,,
68396,467,,
68397,467,,
68398,467,,
68399,467,,
68400,467,,
68401,467,,
68402,467,,
68403,467,,
68404,467,,
68405,467,,
68406,467,,
68407,467,,
68408,467,,
68409,467,,
68410,468,,
68411,468,,
68412,468,,
68413,468,,
68414,468,,
68415,468,,
68416,468,,
68417,468,,
68418,468,,
68419,468,,
68420,468,,
68421,468,,
68422,468,,
68423,468,,
68424,468,,
68425,468,,
68426,468,,
68427,468,,
68428,468,,
68429,468,,
68430,468,,
68431,468,,
68432,468,,
68433,468,,
68434,468,,
68435,468,,
68436,468,,
68437,468,,
68438,468,,
68439,468,,
68440,468,,
68441,468,,
68442,468,,
68443,468,,
68444,468,,
68445,468,,
68446,468,,
68447,468,,
68448,468,,
68449,468,,
68450,468,,
68451,468,,
68452,468,,
68453,468,,
68454,468,,
68455,468,,
68456,468,,
68457,468,,
68458,468,,
68459,468,,
68460,468,,
68461,468,,
68462,468,,
68463,468,,
68464,468,,
68465,468,,
68466,468,,
68467,469,,
68468,469,,
68469,469,,
68470,469,,
68471,469,,
68472,469,,
68473,469,,
68474,469,,
68475,469,,
68476,469,,
68477,469,,
68478,469,,
68479,469,,
68480,469,,
68481,469,,
68482,469,,
68483,469,,
68484,469,,
68485,469,,
68486,469,,
68487,469,,
68488,469,,
68489,469,,
68490,469,,
68491,469,,
68492,469,,
68493,469,,
68494,469,,
68495,469,,
68496,469,,
68497,469,,
68498,469,,
68499,469,,
68500,469,,
68501,469,,
68502,469,,
68503,469,,
68504,469,,
68505,469,,
68506,469,,
68507,469,,
68508,469,,
68509,469,,
68510,469,,
68511,469,,
68512,469,,
68513,469,,
68514,469,,
68515,469,,
68516,469,,
68517,469,,
68518,469,,
68519,469,,
68520,469,,
68521,469,,
68522,469,,
68523,469,,
68524,469,,
68525,469,,
68526,469,,
68527,469,,
68528,469,,
68529,469,,
68530,469,,
68531,469,,
68532,469,,
68533,469,,
68534,469,,
68535,469,,
68536,469,,
68537,469,,
68538,469,,
68539,469,,
68540,469,,
68541,469,,
68542,469,,
68543,469,,
68544,469,,
68545,469,,
68546,469,,
68547,469,,
68548,469,,
68549,469,,
68550,469,,
68551,469,,
68552,469,,
68553,469,,
68554,469,,
68555,469,,
68556,469,,
68557,469,,
68558,469,,
68559,469,,
68560,469,,
68561,469,,
68562,469,,
68563,469,,
68564,469,,
68565,469,,
68566,469,,
68567,469,,
68568,469,,
68569,469,,
68570,469,,
68571,469,,
68572,469,,
68573,469,,
68574,469,,
68575,469,,
68576,469,,
68577,469,,
68578,469,,
68579,470,,
68580,470,,
68581,470,,
68582,470,,
68583,470,,
68584,470,,
68585,470,,
68586,470,,
68587,470,,
68588,470,,
68589,470,,
68590,470,,
68591,470,,
68592,470,,
68593,470,,
68594,470,,
68595,470,,
68596,470,,
68597,470,,
68598,470,,
68599,470,,
68600,470,,
68601,470,,
68602,470,,
68603,470,,
68604,470,,
68605,470,,
68606,470,,
68607,470,,
68608,470,,
68609,470,,
68610,470,,
68611,470,,
68612,470,,
68613,470,,
68614,470,,
68615,470,,
68616,470,,
68617,470,,
68618,470,,
68619,470,,
68620,470,,
68621,470,,
68622,470,,
68623,470,,
68624,470,,
68625,470,,
68626,470,,
68627,470,,
68628,470,,
68629,470,,
68630,470,,
68631,470,,
68632,470,,
68633,470,,
68634,470,,
68635,470,,
68636,470,,
68637,470,,
68638,470,,
68639,470,,
68640,470,,
68641,470,,
68642,470,,
68643,470,,
68644,470,,
68645,470,,
68646,470,,
68647,470,,
68648,470,,
68649,470,,
68650,470,,
68651,470,,
68652,470,,
68653,470,,
68654,470,,
68655,470,,
68656,470,,
68657,470,,
68658,470,,
68659,470,,
68660,470,,
68661,470,,
68662,470,,
68663,470,,
68664,470,,
68665,470,,
68666,470,,
68667,470,,
68668,470,,
68669,470,,
68670,470,,
68671,470,,
68672,470,,
68673,470,,
68674,470,,
68675,470,,
68676,470,,
68677,470,,
68678,470,,
68679,470,,
68680,470,,
68681,470,,
68682,470,,
68683,470,,
68684,470,,
68685,470,,
68686,470,,
68687,470,,
68688,470,,
68689,470,,
68690,470,,
68691,470,,
68692,470,,
68693,470,,
68694,470,,
68695,470,,
68696,470,,
68697,470,,
68698,470,,
68699,470,,
68700,470,,
68701,470,,
68702,470,,
68703,470,,
68704,470,,
68705,470,,
68706,470,,
68707,470,,
68708,470,,
68709,470,,
68710,470,,
68711,470,,
68712,470,,
68713,470,,
68714,471,,
68715,471,,
68716,471,,
68717,471,,
68718,471,,
68719,471,,
68720,471,,
68721,471,,
68722,471,,
68723,471,,
68724,471,,
68725,471,,
68726,471,,
68727,471,,
68728,471,,
68729,471,,
68730,471,,
68731,471,,
68732,471,,
68733,471,,
68734,471,,
68735,471,,
68736,471,,
68737,471,,
68738,471,,
68739,471,,
68740,471,,
68741,471,,
68742,471,,
68743,471,,
68744,471,,
68745,471,,
68746,471,,
68747,471,,
68748,471,,
68749,471,,
68750,471,,
68751,471,,
68752,471,,
68753,471,,
68754,471,,
68755,471,,
68756,471,,
68757,471,,
68758,471,,
68759,471,,
68760,471,,
68761,471,,
68762,471,,
68763,471,,
68764,471,,
68765,471,,
68766,471,,
68767,471,,
68768,471,,
68769,471,,
68770,471,,
68771,471,,
68772,472,,
68773,472,,
68774,472,,
68775,472,,
68776,472,,
68777,472,,
68778,472,,
68779,472,,
68780,472,,
68781,472,,
68782,472,,
68783,472,,
68784,472,,
68785,472,,
68786,472,,
68787,472,,
68788,472,,
68789,472,,
68790,472,,
68791,472,,
68792,472,,
68793,472,,
68794,472,,
68795,472,,
68796,472,,
68797,472,,
68798,472,,
68799,472,,
68800,472,,
68801,472,,
68802,472,,
68803,472,,
68804,472,,
68805,472,,
68806,472,,
68807,472,,
68808,472,,
68809,472,,
68810,472,,
68811,472,,
68812,472,,
68813,472,,
68814,472,,
68815,472,,
68816,472,,
68817,472,,
68818,472,,
68819,472,,
68820,472,,
68821,472,,
68822,472,,
68823,472,,
68824,472,,
68825,472,,
68826,472,,
68827,472,,
68828,473,,
68829,473,,
68830,473,,
68831,473,,
68832,473,,
68833,473,,
68834,473,,
68835,473,,
68836,473,,
68837,473,,
68838,473,,
68839,473,,
68840,473,,
68841,473,,
68842,473,,
68843,473,,
68844,473,,
68845,473,,
68846,473,,
68847,473,,
68848,473,,
68849,473,,
68850,473,,
68851,473,,
68852,473,,
68853,473,,
68854,473,,
68855,473,,
68856,473,,
68857,473,,
68858,473,,
68859,473,,
68860,473,,
68861,473,,
68862,473,,
68863,473,,
68864,473,,
68865,473,,
68866,473,,
68867,473,,
68868,473,,
68869,473,,
68870,473,,
68871,473,,
68872,473,,
68873,473,,
68874,473,,
68875,473,,
68876,473,,
68877,473,,
68878,473,,
68879,473,,
68880,473,,
68881,474,,
68882,474,,
68883,474,,
68884,474,,
68885,474,,
68886,474,,
68887,474,,
68888,474,,
68889,474,,
68890,474,,
68891,474,,
68892,474,,
68893,474,,
68894,474,,
68895,474,,
68896,474,,
68897,474,,
68898,474,,
68899,474,,
68900,474,,
68901,474,,
68902,474,,
68903,474,,
68904,474,,
68905,474,,
68906,474,,
68907,474,,
68908,474,,
68909,474,,
68910,474,,
68911,474,,
68912,474,,
68913,474,,
68914,474,,
68915,474,,
68916,474,,
68917,474,,
68918,474,,
68919,474,,
68920,474,,
68921,474,,
68922,474,,
68923,474,,
68924,474,,
68925,474,,
68926,474,,
68927,474,,
68928,474,,
68929,474,,
68930,474,,
68931,474,,
68932,474,,
68933,474,,
68934,474,,
68935,474,,
68936,474,,
68937,474,,
68938,474,,
68939,474,,
68940,474,,
68941,474,,
68942,474,,
68943,474,,
68944,474,,
68945,474,,
68946,474,,
68947,474,,
68948,474,,
68949,474,,
68950,474,,
68951,474,,
68952,474,,
68953,474,,
68954,474,,
68955,474,,
68956,474,,
68957,474,,
68958,474,,
68959,474,,
68960,474,,
68961,474,,
68962,474,,
68963,474,,
68964,474,,
68965,474,,
68966,474,,
68967,474,,
68968,474,,
68969,474,,
68970,474,,
68971,474,,
68972,474,,
68973,474,,
68974,474,,
68975,474,,
68976,474,,
68977,474,,
68978,474,,
68979,474,,
68980,475,,
68981,475,,
68982,475,,
68983,475,,
68984,475,,
68985,475,,
68986,475,,
68987,475,,
68988,475,,
68989,475,,
68990,475,,
68991,475,,
68992,475,,
68993,475,,
68994,475,,
68995,475,,
68996,475,,
68997,475,,
68998,475,,
68999,475,,
69000,475,,
69001,475,,
69002,475,,
69003,475,,
69004,475,,
69005,475,,
69006,475,,
69007,475,,
69008,475,,
69009,475,,
69010,475,,
69011,475,,
69012,475,,
69013,475,,
69014,475,,
69015,475,,
69016,475,,
69017,475,,
69018,475,,
69019,475,,
69020,475,,
69021,475,,
69022,475,,
69023,475,,
69024,475,,
69025,475,,
69026,475,,
69027,475,,
69028,475,,
69029,475,,
69030,475,,
69031,475,,
69032,475,,
69033,475,,
69034,475,,
69035,475,,
69036,475,,
69037,475,,
69038,475,,
69039,475,,
69040,475,,
69041,475,,
69042,475,,
69043,475,,
69044,475,,
69045,475,,
69046,475,,
69047,475,,
69048,475,,
69049,475,,
69050,475,,
69051,475,,
69052,475,,
69053,480,,
69054,480,,
69055,480,,
69056,480,,
69057,480,,
69058,480,,
69059,480,,
69060,480,,
69061,480,,
69062,480,,
69063,480,,
69064,480,,
69065,480,,
69066,480,,
69067,480,,
69068,480,,
69069,480,,
69070,480,,
69071,480,,
69072,480,,
69073,480,,
69074,480,,
69075,480,,
69076,480,,
69077,480,,
69078,480,,
69079,480,,
69080,480,,
69081,480,,
69082,480,,
69083,480,,
69084,480,,
69085,480,,
69086,480,,
69087,480,,
69088,480,,
69089,480,,
69090,480,,
69091,480,,
69092,480,,
69093,480,,
69094,480,,
69095,480,,
69096,480,,
69097,480,,
69098,480,,
69099,480,,
69100,480,,
69101,480,,
69102,480,,
69103,480,,
69104,480,,
69105,480,,
69106,480,,
69107,480,,
69108,481,,
69109,481,,
69110,481,,
69111,481,,
69112,481,,
69113,481,,
69114,481,,
69115,481,,
69116,481,,
69117,481,,
69118,481,,
69119,481,,
69120,481,,
69121,481,,
69122,481,,
69123,481,,
69124,481,,
69125,481,,
69126,481,,
69127,481,,
69128,481,,
69129,481,,
69130,481,,
69131,481,,
69132,481,,
69133,481,,
69134,481,,
69135,481,,
69136,481,,
69137,481,,
69138,481,,
69139,481,,
69140,481,,
69141,481,,
69142,481,,
69143,481,,
69144,481,,
69145,481,,
69146,481,,
69147,481,,
69148,481,,
69149,481,,
69150,481,,
69151,481,,
69152,481,,
69153,481,,
69154,481,,
69155,481,,
69156,481,,
69157,481,,
69158,481,,
69159,481,,
69160,481,,
69161,481,,
69162,481,,
69163,481,,
69164,481,,
69165,481,,
69166,481,,
69167,481,,
69168,481,,
69169,481,,
69170,481,,
69171,481,,
69172,481,,
69173,481,,
69174,481,,
69175,481,,
69176,481,,
69177,481,,
69178,481,,
69179,481,,
69180,481,,
69181,481,,
69182,481,,
69183,481,,
69184,481,,
69185,481,,
69186,481,,
69187,482,,
69188,482,,
69189,482,,
69190,482,,
69191,482,,
69192,482,,
69193,482,,
69194,482,,
69195,482,,
69196,482,,
69197,482,,
69198,482,,
69199,482,,
69200,482,,
69201,482,,
69202,482,,
69203,482,,
69204,482,,
69205,482,,
69206,482,,
69207,482,,
69208,482,,
69209,482,,
69210,482,,
69211,482,,
69212,482,,
69213,482,,
69214,482,,
69215,482,,
69216,482,,
69217,482,,
69218,482,,
69219,482,,
69220,482,,
69221,482,,
69222,482,,
69223,482,,
69224,482,,
69225,482,,
69226,482,,
69227,482,,
69228,482,,
69229,482,,
69230,482,,
69231,482,,
69232,482,,
69233,482,,
69234,482,,
69235,482,,
69236,482,,
69237,482,,
69238,482,,
69239,482,,
69240,482,,
69241,482,,
69242,482,,
69243,482,,
69244,482,,
69245,482,,
69246,482,,
69247,482,,
69248,483,,
69249,483,,
69250,483,,
69251,483,,
69252,483,,
69253,483,,
69254,483,,
69255,483,,
69256,483,,
69257,483,,
69258,483,,
69259,483,,
69260,483,,
69261,483,,
69262,483,,
69263,483,,
69264,483,,
69265,483,,
69266,483,,
69267,483,,
69268,483,,
69269,483,,
69270,483,,
69271,483,,
69272,483,,
69273,483,,
69274,483,,
69275,483,,
69276,483,,
69277,483,,
69278,483,,
69279,483,,
69280,483,,
69281,483,,
69282,483,,
69283,483,,
69284,483,,
69285,483,,
69286,483,,
69287,483,,
69288,483,,
69289,484,,
69290,484,,
69291,484,,
69292,484,,
69293,484,,
69294,484,,
69295,484,,
69296,484,,
69297,484,,
69298,484,,
69299,484,,
69300,484,,
69301,484,,
69302,484,,
